record_id,collected_title,study_id,canonical_title,original_pathway,original_min,original_max,original_unit,restored_unit,text_locator,table_context,input_provenance,primary_pdf_read_this_run,accepted,disposition,lo,hi,unit,matched_quantity,matched_context,endpoint,reason,conversion_factor,reported_uncertainty_not_assumed_SE,numeric_key,representative_record_id,measurement_scope,stratum,family,corrected_scope,corrected_stratum,status,decision_reason,range_semantics,mapping_level,primary_pdf_reverified,point_document_count,log_point,clean_decision,clean_reason,endpoint_before_cleaning,stratum_before_cleaning,scope_after_cleaning,clean_representative_id,range_use,admission_basis,source_record_id,expanded_quantity_id,admission_note,comparison_group,comparison_basis,center,within_study_reference,comparison_document_count,common_reference,between_document_enabled
PATH-11136,Accumulation of soil microplastics and phthalate esters in nine typical Chinese,TBL-cbc15840a52a,Accumulation of soil microplastics and phthalate esters in nine typical Chinese,Agricultural,1837.0,1837.0,kg,kg,pathway_parameters_FULL_STRUCTURED.xlsx::8. Environmental Concentrations::row 1293,"items  | Context: tionwide  survey  showed  an  average  MP  (size  not reported)  abundance  of  1837  items  kg−1 across  109  Chinese cities[23],",table_context_only_not_reverified,False,True,accepted_table_quantity,1837.0,1837.0,items/kg,1837  items  kg-1,"y  showed  an  average  MP  (size  not reported)  abundance  of  1837  items  kg-1 across  109  Chinese cities[23],",Agricultural_soil_observation,,1.0,False,TBL-cbc15840a52a|Agricultural_soil_observation|items/kg|1837|1837,PATH-11136,unspecified,Agricultural_soil_observation::items/kg::soil_abundance,Agricultural_soil_observation,soil_abundance,Agricultural_soil_observation::items/kg::soil_abundance,bootstrap_input,,point_or_summary,proxy_family_not_physical_transfer,False,2.0,7.515889085215125,retain,Point estimate or explicitly reported finite scenario range,Agricultural_soil_observation,Agricultural_soil_observation::items/kg::unspecified,soil_abundance,PATH-11136,point_scenario,retained_previous_cleaned_input,PATH-11136,PATH-11136,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,1837.0,1837.0,0,1837.0,False
PATH-11186,Tyre Wear Particles Emissions and Distribution in Soil and S,TBL-f525503745b9,Tyre Wear Particles Emissions and Distribution in Soil and Stormwater Systems in,Tire & Brake Wear,99.0,99.0,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 10789,"(TWP)"": ""1.6–20 µm"",   ""TWP < 500 µm"": ""quantified at all depths"",   ""Retention Efficiencies"": ""93–99%"",   ""Vegetation Influence"": ""preferential flow",table_context_only_not_reverified,False,True,accepted_table_quantity,0.01,0.0699999999999999,fraction,93–99%,"00 um"": ""quantified at all depths"",   ""Retention Efficiencies"": ""93–99%"",   ""Vegetation Influence"": ""preferential flow",Transport_transmission,,0.01,False,TBL-f525503745b9|Transport_transmission|fraction|0.01|0.07,PATH-11186,unspecified,Transport_transmission::fraction::porous_soil_retention,Transport_transmission,unspecified,Transport_transmission::fraction::unspecified,scenario_only,Reported range is not established as a sampling confidence interval,unclassified_range,auxiliary_not_mapped,False,0.0,-4.605170185988091,retain,Point estimate or explicitly reported finite scenario range,Transport_transmission,Transport_transmission::fraction::unspecified,porous_soil_retention,PATH-11186,loguniform_scenario_envelope_not_confidence_limits,retained_previous_cleaned_input,PATH-11186,PATH-11186,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,0.0264575131106458,0.0264575131106458,0,0.0264575131106458,False
PATH-11366,Review of Tire Wear Emissions,TBL-79aa6d943100,Review of Tire Wear Emissions,Tire & Brake Wear,10.0,10.0,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 8683,] TWP: 0.5-10 mg/km/vehicle depending on vehicle type [Results] Global TWP: 0.5-1.5 kg/capita/year; 10% reaches estuaries [Results] 50% of TWP deposit,table_context_only_not_reverified,False,True,accepted_table_quantity,0.0005,0.01,g/km/vehicle,0.5-10 mg/km/vehicle,] TWP: 0.5-10 mg/km/vehicle depending on vehicle type [Results] Global TWP: 0.5-1.5 kg/capit,Tire_emission,,0.001,False,TBL-79aa6d943100|Tire_emission|g/km/vehicle|0.0005|0.01,PATH-11366,unspecified,Tire_emission::g/km/vehicle::vehicle_unspecified_size,Tire_emission,vehicle_unspecified_size,Tire_emission::g/km/vehicle::vehicle_unspecified_size,scenario_only,Reported range is not established as a sampling confidence interval,unclassified_range,proxy_family_not_physical_transfer,False,0.0,-7.600902459542082,retain,Point estimate or explicitly reported finite scenario range,Tire_emission,Tire_emission::g/km/vehicle::unspecified,vehicle_unspecified_size,PATH-11366,loguniform_scenario_envelope_not_confidence_limits,retained_previous_cleaned_input,PATH-11366,PATH-11366,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,0.0022360679774997,0.0022360679774997,0,0.0022360679774997,False
PATH-11439,Atmospheric Deposition of Microplastics in South Central Appalachia in the Unite,TBL-682910d6b793,Atmospheric Deposition of Microplastics in South Central Appalachia in the Unite,Atmospheric,50.0,50.0,,,pathway_parameters_FULL_STRUCTURED.xlsx::6. Atmospheric Deposition::row 1067,ION (Claude) === [2024 ACS ES&T Air] Appalachia atmospheric MP [Results] Appalachian deposition: 10-50 particles/m2/day [Results] Remote forested site,table_context_only_not_reverified,False,True,accepted_table_quantity,10.0,50.0,items/day/m2,10-50 particles/m2/day,Air] Appalachia atmospheric MP [Results] Appalachian deposition: 10-50 particles/m2/day [Results] Remote forested site,Atmospheric_flux,,1.0,False,TBL-682910d6b793|Atmospheric_flux|items/day/m2|10|50,PATH-11439,unspecified,Atmospheric_flux::items/day/m2::total_or_unspecified,Atmospheric_flux,total_or_unspecified,Atmospheric_flux::items/day/m2::total_or_unspecified,scenario_only,Reported range is not established as a sampling confidence interval,unclassified_range,proxy_family_not_physical_transfer,False,1.0,2.302585092994046,retain,Point estimate or explicitly reported finite scenario range,Atmospheric_flux,Atmospheric_flux::items/day/m2::unspecified,total_or_unspecified,PATH-11439,loguniform_scenario_envelope_not_confidence_limits,retained_previous_cleaned_input,PATH-11439,PATH-11439,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,22.360679774997894,22.360679774997894,0,22.360679774997894,False
PATH-11896,Microplastic distributions in a domestic wastewater treatment plant Removal effi,TBL-f6e7aeb7febc,Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP Hydrological,0.19,0.19,L,L,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 670,t ﬁ- bers with a diameter < 20 μm are the MPs fraction th Value: 0.44 particles  | Context: step to 0.19 particles L−1 (from 98.5% to 98.9%) using the,table_context_only_not_reverified,False,True,accepted_table_quantity,190.0,190.0,items/m3,0.19 particles L-1,re the MPs fraction th Value: 0.44 particles  | Context: step to 0.19 particles L-1 (from 98.5to98.9%) using the,Hydrological_effluent,,1000.0,False,TBL-f6e7aeb7febc|Hydrological_water_observation|items/m3|190|190,PATH-11896,unspecified,Hydrological_effluent::items/m3::tertiary_typical,Hydrological_water_observation,unspecified,Hydrological_water_observation::items/m3::unspecified,auxiliary_summary_only,,point_or_summary,auxiliary_not_mapped,False,0.0,5.247024072160486,retain,Point estimate or explicitly reported finite scenario range,Hydrological_water_observation,Hydrological_water_observation::items/m3::unspecified,tertiary_typical,PATH-11896,point_scenario,retained_previous_cleaned_input,PATH-11896,PATH-11896,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,190.0,190.0,0,190.0,False
PATH-12405,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,TBL-fc5276913c8a,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Urban Runoff,103.0,103.0,mg/kg,mg/kg,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2706,s the non-mechanically-treated cotton-polyester (50%/50%) jersey exhibited intermediate shed- ding (103 mg kg-1 of textile per wash). Fiber shedding f,table_context_only_not_reverified,False,True,accepted_table_quantity,0.103,0.103,g/kg,103 mg kg-1,on-polyester (50%/50%) jersey exhibited intermediate shed- ding (103 mg kg-1 of textile per wash). Fiber shedding f,Textile_release,,0.001,False,TBL-fc5276913c8a|Textile_release|g/kg|0.103|0.103,PATH-12405,unspecified,Textile_release::g/kg::material_unspecified_or_mixed,Textile_release,material_unspecified_or_mixed,Textile_release::g/kg::material_unspecified_or_mixed,bootstrap_input,,point_or_summary,proxy_family_not_physical_transfer,False,4.0,-2.2730262907525014,retain,Point estimate or explicitly reported finite scenario range,Textile_release,Textile_release::g/kg::unspecified,material_unspecified_or_mixed,PATH-12405,point_scenario,retained_previous_cleaned_input,PATH-12405,PATH-12405,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,0.103,0.131,0,0.131,False
PATH-12842,Assessment of Microplastics in a Municipal Wastewater Treatm,TBL-604a22a3b71e,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP/Hydrological,64.4,64.4,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 617,"et al. 2020); 64.4% (Liu et al. 2019), 72% (Leslie et al. 2017); 90.3% (Bayo et al. 2020c); Value: 64.4%  | Context: of removal percentages; i.e. 53.6",table_context_only_not_reverified,False,True,accepted_table_quantity,0.356,0.356,fraction,64.4%,"19), 72% (Leslie et al. 2017); 90.3% (Bayo et al. 2020c); Value: 64.4%  | Context: of removal percentages; i.e. 53.6",Hydrological_transmission,,0.01,False,TBL-604a22a3b71e|Hydrological_transmission|fraction|0.356|0.356,PATH-12842,unspecified,Hydrological_transmission::fraction::fiber_removal,Hydrological_transmission,fiber_removal,Hydrological_transmission::fraction::fiber_removal,single_document_summary_only,,point_or_summary,proxy_family_not_physical_transfer,False,1.0,-1.0328245481301066,retain,Point estimate or explicitly reported finite scenario range,Hydrological_transmission,Hydrological_transmission::fraction::unspecified,fiber_removal,PATH-12842,point_scenario,retained_previous_cleaned_input,PATH-12842,PATH-12842,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,0.356,0.4014999999999999,0,0.4014999999999999,False
PATH-13058,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,TBL-604a22a3b71e,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP Hydrological,0.66,0.66,,,pathway_parameters_FULL_STRUCTURED.xlsx::4. WWTP Removal Efficiencies::row 1669,"he microplastic content in both INF and EFF of “La Aljorra” WWTP. [Page 7 ---, keyword: removal efficiency] decrease from INF (0.66 ± 0.14 items L− 1)",table_context_only_not_reverified,False,True,accepted_table_quantity,660.0,660.0,items/m3,0.66 ± 0.14 items L- 1,"TP. [Page 7 ---, keyword: removal efficiency] decrease from INF (0.66 ± 0.14 items L- 1)",Hydrological_water_observation,,1000.0,True,TBL-604a22a3b71e|Hydrological_water_observation|items/m3|660|660,PATH-13058,unspecified,Hydrological_water_observation::items/m3::influent,Hydrological_water_observation,unspecified,Hydrological_water_observation::items/m3::unspecified,auxiliary_summary_only,,point_or_summary,auxiliary_not_mapped,False,0.0,6.492239835020471,retain,Point estimate or explicitly reported finite scenario range,Hydrological_water_observation,Hydrological_water_observation::items/m3::unspecified,influent,PATH-13058,point_scenario,retained_previous_cleaned_input,PATH-13058,PATH-13058,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,660.0,660.0,0,660.0,False
PATH-13307,Microplastic distributions in a domestic wastewater treatment plant Removal effi,TBL-f6e7aeb7febc,Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP Hydrological,0.44,0.44,L,L,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 671,articles  | Context: step to 0.19 particles L−1 (from 98.5% to 98.9%) using the “typical” range and 0.44 particles L−1 (from 97.2 to 98.9%) using the,table_context_only_not_reverified,False,True,accepted_table_quantity,440.0,440.0,items/m3,0.44 particles L-1,9 particles L-1 (from 98.5to98.9%) using the “typical” range and 0.44 particles L-1 (from 97.2 to 98.9%) using the,Hydrological_effluent,,1000.0,False,TBL-f6e7aeb7febc|Hydrological_water_observation|items/m3|440|440,PATH-13307,unspecified,Hydrological_effluent::items/m3::tertiary_other_range,Hydrological_water_observation,unspecified,Hydrological_water_observation::items/m3::unspecified,auxiliary_summary_only,,point_or_summary,auxiliary_not_mapped,False,0.0,6.0867747269123065,retain,Point estimate or explicitly reported finite scenario range,Hydrological_water_observation,Hydrological_water_observation::items/m3::unspecified,tertiary_other_range,PATH-13307,point_scenario,retained_previous_cleaned_input,PATH-13307,PATH-13307,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,440.0,440.0,0,440.0,False
PATH-14158,Assessment of Microplastics in a Municipal Wastewater Treatm,TBL-604a22a3b71e,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP/Hydrological,90.0,90.0,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 876,"N (Claude) === [2021 preprint] WWTP tertiary treatment, Spain [Results] MP removal: 64.26% overall; 90% particulate, 56% fiber [Results] 16 million MP",table_context_only_not_reverified,False,True,accepted_table_quantity,0.0999999999999999,0.0999999999999999,fraction,90%," tertiary treatment, Spain [Results] MP removal: 64.26% overall; 90% particulate, 56% fiber [Results] 16 million MP",Hydrological_transmission,,0.01,False,TBL-604a22a3b71e|Hydrological_transmission|fraction|0.1|0.1,PATH-14158,unspecified,Hydrological_transmission::fraction::particle_removal,Hydrological_transmission,particle_removal,Hydrological_transmission::fraction::particle_removal,bootstrap_input,,point_or_summary,proxy_family_not_physical_transfer,False,2.0,-2.302585092994047,retain,Point estimate or explicitly reported finite scenario range,Hydrological_transmission,Hydrological_transmission::fraction::unspecified,particle_removal,PATH-14158,point_scenario,retained_previous_cleaned_input,PATH-14158,PATH-14158,Point estimate or explicitly reported finite scenario range,,Unresolved comparability: retain within-document reference only,0.0999999999999999,0.0998499999999999,0,0.0998499999999999,False
