text_fp,pathway,vmin,vmax,unit,paper,sheet_short,source_row_id,paper_as_collected,pathway_as_collected,value_min,value_max,unit_as_collected,source_sheet_as_collected,context_status,restored_context,restored_paper,restored_pathway,restored_unit,restored_value_min,restored_value_max,group_original_value_pairs_count,group_units_count,collapsed_values_match_actual_pair,text_locator,context_source_table,evidence_provenance,v4_eligible_context_record,ineligibility_reason,Text_fingerprint,Source_title,Source_URL,Local_PDF_context_location,Verification_scope,record_id,screening_status,source_fraction_review_flag,process_review_tags,used_as_likelihood_observation,likelihood_status
84294efe64274a056bcb58a1a301ef6a,General,33.4,33.4,L,"Urban Stormwater Runoff A Major Pathway for Anthropogenic Particles, Black Rubbe",WWTP Concentrations & Loads,84294efe64274a056bcb58a1a301ef6a,"Urban Stormwater Runoff A Major Pathway for Anthropogenic Particles, Black Rubbe",General,33.4,33.4,L,WWTP Concentrations & Loads,context_restored_exact_fingerprint,"ite ten) to measure sample variability. The primary and duplicate samples at this site had 24.6 and 33.4 particles/L, respectively, a relative standar","Urban Stormwater Runoff A Major Pathway for Anthropogenic Particles, Black Rubbe",General,L,33.4,33.4,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 799,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,84294efe64274a056bcb58a1a301ef6a,"Urban Stormwater Runoff: A Major Pathway for Anthropogenic Particles, Black Rubbery Fragments, and Other Types of MPs",https://doi.org/10.1021/acsestwater.1c00017,Urban Stormwater Runoff A Major Pathway for Anthro.pdf; PDF page(s) 3,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-08217,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
85ca1b845235fa43ce38b670c11cba71,Urban Runoff,14.4,14.4,mg/kg,Importance of Water-Volume on the Release of Microplastic Fibers from Laundry,Transport & Delivery Coeffic,85ca1b845235fa43ce38b670c11cba71,Importance of Water-Volume on the Release of Microplastic Fibers from Laundry,Urban Runoff,14.4,14.4,mg/kg,Transport & Delivery Coeffic,context_restored_exact_fingerprint,"4.40 mg/ | Context: signiﬁcant diﬀerence. In the full-scale investigation, cycle one (x̅ = 124.37 ± 14.40 mg/kg) always resulted in a signiﬁcantly gre",Importance of Water-Volume on the Release of Microplastic Fibers from Laundry,Urban Runoff,mg/kg,14.4,14.4,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2709,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,85ca1b845235fa43ce38b670c11cba71,Importance of Water-Volume on the Release of Microplastic Fibers from Laundry,https://doi.org/10.1021/acs.est.9b03022,Importance of Water-Volume on the Release of Micro.pdf; PDF page(s) 7,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-08319,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
879cd1b1c9d20912f3490171dd971505,Tire & Brake Wear,1.7,1.7,g/km,Shades of grey -- tire characteristics and road surface infl,All Emission Factors,879cd1b1c9d20912f3490171dd971505,Shades of grey -- tire characteristics and road surface infl,Tire & Brake Wear,1.7,1.7,g/km,All Emission Factors,context_restored_exact_fingerprint,",       ""Winter Tires"": {         ""Type 3"": 1.3 g/km,         ""Type 4"": 1.5 g/km,         ""Type 5"": 1.7 g/km,         ""Type 6"": 1.9 g/km       }     }",Shades of grey -- tire characteristics and road surface infl,Tire & Brake Wear,g/km,1.7,1.7,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::1. All Emission Factors::row 306,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,879cd1b1c9d20912f3490171dd971505,Shades of grey -- tire characteristics and road surface influence tire and road wear particle (TRWP) abundance and physicochemical properties,https://doi.org/10.3389/fenvs.2023.1258922,Not located automatically,Exact context and row locator recovered from the original extraction workbook. The source passage has not been independently verified in this selection.,PATH-08437,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
8c804fdfa73ef65305fb0d47d678ab2b,Urban Runoff,90.0,90.0,,Domestic laundry and microfiber pollution Exploring fiber sh,Generic Parameters & Ranges,8c804fdfa73ef65305fb0d47d678ab2b,Domestic laundry and microfiber pollution Exploring fiber sh,Urban Runoff,90.0,90.0,,Generic Parameters & Ranges,context_restored_exact_fingerprint,"ue: 90%  | Context: rovided insight into intervention options for the home, with retention of up to 90% for polyester fibers and 46% for nylon fibers.",Domestic laundry and microfiber pollution Exploring fiber sh,Urban Runoff,,90.0,90.0,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 2815,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-08728,missing_or_ambiguous_unit,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
8dc2cf0991cc413208d13409a639db29,Tire & Brake Wear,1.5,1.5,g/km,Shades of grey -- tire characteristics and road surface infl,All Emission Factors,8dc2cf0991cc413208d13409a639db29,Shades of grey -- tire characteristics and road surface infl,Tire & Brake Wear,1.5,1.5,g/km,All Emission Factors,context_restored_exact_fingerprint,"""Type 2"": 2.5 g/km       },       ""Winter Tires"": {         ""Type 3"": 1.3 g/km,         ""Type 4"": 1.5 g/km,         ""Type 5"": 1.7 g/km,         ""Type",Shades of grey -- tire characteristics and road surface infl,Tire & Brake Wear,g/km,1.5,1.5,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::1. All Emission Factors::row 305,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,8dc2cf0991cc413208d13409a639db29,Shades of grey -- tire characteristics and road surface influence tire and road wear particle (TRWP) abundance and physicochemical properties,https://doi.org/10.3389/fenvs.2023.1258922,Not located automatically,Exact context and row locator recovered from the original extraction workbook. The source passage has not been independently verified in this selection.,PATH-08815,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
8fe50c60a844ae88f12bed2cf07df6c3,Tire & Brake Wear,3.73,3.73,mg/km,Development of Tire-Wear Particle Emission Measurements for,All Emission Factors,8fe50c60a844ae88f12bed2cf07df6c3,Development of Tire-Wear Particle Emission Measurements for,Tire & Brake Wear,3.73,3.73,mg/km,All Emission Factors,context_restored_exact_fingerprint,73 mg/km | Context: stimated that the emission factor of tire-wear parti- cles less than 2.5 μm was 3.73 mg/km-vehicle. 3.4 Contribution of Tire-Wear,Development of Tire-Wear Particle Emission Measurements for,Tire & Brake Wear,mg/km,3.73,3.73,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::1. All Emission Factors::row 108,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,8fe50c60a844ae88f12bed2cf07df6c3,Development of Tire-Wear Particle Emission Measurements for Passenger Vehicles,https://doi.org/10.1007/s40825-020-00181-z,Development of Tire-Wear Particle Emission Measurements for .pdf; PDF page(s) 5,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-08938,structural_candidate_not_parameter_verified,False,release,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
92e0a1529974ab2cedefa02e2453ae90,Atmospheric,35.0,35.0,,Microplastic distribution and ecological risks investigating road dust and storm,Atmospheric Deposition,92e0a1529974ab2cedefa02e2453ae90,Microplastic distribution and ecological risks investigating road dust and storm,Atmospheric,35.0,35.0,,Atmospheric Deposition,context_restored_exact_fingerprint,"rkings and paints.56 The ma Value: 35 items  | Context: d stormwater samples from industrial, commercial and residential areas averaged 35 items per L",Microplastic distribution and ecological risks investigating road dust and storm,Atmospheric,,35.0,35.0,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::6. Atmospheric Deposition::row 1143,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-09120,missing_or_ambiguous_unit,False,runoff,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
94b1d8b56d969aaa45ea850a26961bbd,Urban Runoff,0.025,0.025,mg/g,Importance of Water-Volume on the Release of Microplastic Fibers from Laundry,Environmental Concentrations,94b1d8b56d969aaa45ea850a26961bbd,Importance of Water-Volume on the Release of Microplastic Fibers from Laundry,Urban Runoff,0.025,0.025,mg/g,Environmental Concentrations,context_restored_exact_fingerprint,".025 mg/ | Context: ed in the ﬁrst cycle. In contrast, Hernandez et al.45 found a steady release of 0.025 mg/g regardless of wash cycle; however, the",Importance of Water-Volume on the Release of Microplastic Fibers from Laundry,Urban Runoff,mg/g,0.025,0.025,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::8. Environmental Concentrations::row 1498,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,94b1d8b56d969aaa45ea850a26961bbd,Importance of Water-Volume on the Release of Microplastic Fibers from Laundry,https://doi.org/10.1021/acs.est.9b03022,Importance of Water-Volume on the Release of Micro.pdf; PDF page(s) 7,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-09220,structural_candidate_not_parameter_verified,False,release,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
94b4d5cb4e58ea58ed0553523d9f14d6,WWTP Hydrological,0.47,0.47,L,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP Concentrations & Loads,94b4d5cb4e58ea58ed0553523d9f14d6,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP Hydrological,0.47,0.47,L,WWTP Concentrations & Loads,context_restored_exact_fingerprint,"ge"": ""90.03%""     },     {       ""Microplastics Type"": ""FB"",       ""Initial Concentration"": ""2.09 ± 0.47 items L⁻¹"",       ""Final Concentration"": ""0.9",Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP Hydrological,L,0.47,0.47,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 619,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,94b4d5cb4e58ea58ed0553523d9f14d6,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Tertiary Treatment: Removal Efficiencies and Loading per Day into the Environment,https://doi.org/10.21203/RS.3.RS-258840/V1,Not located automatically,Exact context and row locator recovered from the original extraction workbook. The source passage has not been independently verified in this selection.,PATH-09221,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
99606fc3d57548f13c87a804a2026a15,Urban Runoff,85777.0,85777.0,particles/L,Microplastic Removal from Road Stormwater Runoff using Lab-s,Transport & Delivery Coeffic,99606fc3d57548f13c87a804a2026a15,Microplastic Removal from Road Stormwater Runoff using Lab-s,Urban Runoff,85777.0,85777.0,particles/L,Transport & Delivery Coeffic,context_restored_exact_fingerprint,plastic particles were abundant in highway  stormwater runoff with varied concentrations from 42 to 85777 particles/L and a median of 230 particles/L.,Microplastic Removal from Road Stormwater Runoff using Lab-s,Urban Runoff,particles/L,85777.0,85777.0,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2472,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,99606fc3d57548f13c87a804a2026a15,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Cell,https://doi.org/10.5614/j.eng.technol.sci.2023.55.5.2,Microplastic Removal from Road Stormwater Runoff u.pdf; PDF page(s) 1,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-09521,structural_candidate_not_parameter_verified,False,runoff,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
997ff9fac19a63ee442be5f0ff137754,Urban Runoff,61.0,61.0,particles/L,Microplastic Removal from Road Stormwater Runoff using Lab-s,Transport & Delivery Coeffic,997ff9fac19a63ee442be5f0ff137754,Microplastic Removal from Road Stormwater Runoff using Lab-s,Urban Runoff,61.0,61.0,particles/L,Transport & Delivery Coeffic,context_restored_exact_fingerprint,"tly. The lowest microplastic concentration was found in the second sample from a residential  road (61 particles/L0). [Page 4 ---, keyword: removal ef",Microplastic Removal from Road Stormwater Runoff using Lab-s,Urban Runoff,particles/L,61.0,61.0,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2476,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,997ff9fac19a63ee442be5f0ff137754,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Cell,https://doi.org/10.5614/j.eng.technol.sci.2023.55.5.2,Microplastic Removal from Road Stormwater Runoff u.pdf; PDF page(s) 4,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-09530,structural_candidate_not_parameter_verified,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
9ac61db8ec0fe2c21fce77de7545d1d2,WWTP/Hydrological,50.0,50.0,,Export of microplastics from land to sea. A modelling approa,Generic Parameters & Ranges,9ac61db8ec0fe2c21fce77de7545d1d2,Export of microplastics from land to sea. A modelling approa,WWTP/Hydrological,50.0,50.0,,Generic Parameters & Ranges,context_restored_exact_fingerprint,l efficiency indicates river basins where sewage treatment processes  656  are partly in pla Value: 50%  | Context: refore the removal of microplastic,Export of microplastics from land to sea. A modelling approa,WWTP/Hydrological,,50.0,50.0,1,0,yes,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 3248,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-09596,missing_or_ambiguous_unit,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
9fe8d8da997767d90b88725101259a90,Urban Runoff,198.0,198.0,mg/kg,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Transport & Delivery Coeffic,9fe8d8da997767d90b88725101259a90,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Urban Runoff,198.0,198.0,mg/kg,Transport & Delivery Coeffic,context_restored_exact_fingerprint,"198 mg  | Context: e in S1 File), which was lower than that of mechanically-treated fleeces (204 ± 198 mg kg-1 of textile per wash, n = 10, Kruskal-Wa",Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Urban Runoff,mg/kg,198.0,198.0,1,1,yes,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2704,FULL_STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,9fe8d8da997767d90b88725101259a90,Domestic laundry and microfiber pollution: Exploring fiber shedding from consumer apparel textiles,https://doi.org/10.1371/journal.pone.0250346,Domestic laundry and microfiber pollution Explorin.pdf; PDF page(s) 8,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-09918,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
