Source_lake_row,Lake_lon,Lake_lat,OSM_locations_25km,Nearest_OSM_km,Nearest_OSM_lon,Nearest_OSM_lat,Nearest_OSM_name,Nearest_OSM_tags,OSM_source_region
312452,-70.72052,43.493555,1,19.917383,-70.63737964,43.66232596,Shy Beaver Trout Hatchery,"addr:city=Hollis, addr:housenumber=161, addr:postcode=04042, addr:state=ME, addr:street=Shy Beaver Road, aquaculture=fish, building=yes, name=Shy Beaver Trout Hatchery",north-america
312465,-75.922387,43.468663,2,6.879527,-75.98943716,43.50675345,Salmon River Fish Hatchery,"boundary=protected_area, governance=government_managed, landuse=aquaculture, leisure=nature_reserve, name=Salmon River Fish Hatchery, ownership=state, protect_class=4, protection_object=species, protection_title=Special Use, related_law=New York State Constitution, Article XIV, source=http://gis.ny.gov/gisdata/inventories/details.cfm?DSID=1114, website=https://www.dec.ny.gov/outdoor/7742.html",north-america
312467,-75.972917,43.468044,2,4.503551,-75.98943716,43.50675345,Salmon River Fish Hatchery,"boundary=protected_area, governance=government_managed, landuse=aquaculture, leisure=nature_reserve, name=Salmon River Fish Hatchery, ownership=state, protect_class=4, protection_object=species, protection_title=Special Use, related_law=New York State Constitution, Article XIV, source=http://gis.ny.gov/gisdata/inventories/details.cfm?DSID=1114, website=https://www.dec.ny.gov/outdoor/7742.html",north-america
312489,-75.911655,43.443734,2,9.414257,-75.98943716,43.50675345,Salmon River Fish Hatchery,"boundary=protected_area, governance=government_managed, landuse=aquaculture, leisure=nature_reserve, name=Salmon River Fish Hatchery, ownership=state, protect_class=4, protection_object=species, protection_title=Special Use, related_law=New York State Constitution, Article XIV, source=http://gis.ny.gov/gisdata/inventories/details.cfm?DSID=1114, website=https://www.dec.ny.gov/outdoor/7742.html",north-america
312492,-75.591042,43.440319,6,21.745112,-75.3289829,43.48356061,Feeder Pond Fishing Area,"landuse=aquaculture, name=Feeder Pond Fishing Area, surface=grass",north-america
312494,-75.205395,43.434871,5,11.136395,-75.32724528,43.48143828,NA,"landuse=aquaculture, produce=fish",north-america
312497,-75.989583,43.431699,2,8.338699,-75.98943716,43.50675345,Salmon River Fish Hatchery,"boundary=protected_area, governance=government_managed, landuse=aquaculture, leisure=nature_reserve, name=Salmon River Fish Hatchery, ownership=state, protect_class=4, protection_object=species, protection_title=Special Use, related_law=New York State Constitution, Article XIV, source=http://gis.ny.gov/gisdata/inventories/details.cfm?DSID=1114, website=https://www.dec.ny.gov/outdoor/7742.html",north-america
312499,-75.703112,43.428376,1,24.751735,-75.98943716,43.50675345,Salmon River Fish Hatchery,"boundary=protected_area, governance=government_managed, landuse=aquaculture, leisure=nature_reserve, name=Salmon River Fish Hatchery, ownership=state, protect_class=4, protection_object=species, protection_title=Special Use, related_law=New York State Constitution, Article XIV, source=http://gis.ny.gov/gisdata/inventories/details.cfm?DSID=1114, website=https://www.dec.ny.gov/outdoor/7742.html",north-america
312512,-75.969801,43.405658,2,11.343748,-75.98943716,43.50675345,Salmon River Fish Hatchery,"boundary=protected_area, governance=government_managed, landuse=aquaculture, leisure=nature_reserve, name=Salmon River Fish Hatchery, ownership=state, protect_class=4, protection_object=species, protection_title=Special Use, related_law=New York State Constitution, Article XIV, source=http://gis.ny.gov/gisdata/inventories/details.cfm?DSID=1114, website=https://www.dec.ny.gov/outdoor/7742.html",north-america
319699,-66.815256,45.162387,2,19.293154,-66.92841337,45.00839994,NA,"aquaculture=fish, landuse=aquaculture, seamark:marine_farm:category=fish, seamark:marine_farm:water_level=submerged, seamark:type=marine_farm, source=NOAA Electronic Navigation Chart US5ME55M",north-america
320432,-66.906686,45.214339,2,22.950601,-66.92841337,45.00839994,NA,"aquaculture=fish, landuse=aquaculture, seamark:marine_farm:category=fish, seamark:marine_farm:water_level=submerged, seamark:type=marine_farm, source=NOAA Electronic Navigation Chart US5ME55M",north-america
320474,-67.07452,45.136842,2,18.333794,-66.92841337,45.00839994,NA,"aquaculture=fish, landuse=aquaculture, seamark:marine_farm:category=fish, seamark:marine_farm:water_level=submerged, seamark:type=marine_farm, source=NOAA Electronic Navigation Chart US5ME55M",north-america
320532,-65.797624,46.802545,1,17.304916,-65.9083795,46.93841972,Stewarts Tubing,"landuse=aquaculture, name=Stewarts Tubing, operator=Linda Stewart",north-america
320620,-65.812,46.778315,1,19.256274,-65.9083795,46.93841972,Stewarts Tubing,"landuse=aquaculture, name=Stewarts Tubing, operator=Linda Stewart",north-america
320627,-66.061891,46.776329,1,21.488074,-65.9083795,46.93841972,Stewarts Tubing,"landuse=aquaculture, name=Stewarts Tubing, operator=Linda Stewart",north-america
323756,-67.018542,45.210855,2,23.591113,-66.92841337,45.00839994,NA,"aquaculture=fish, landuse=aquaculture, seamark:marine_farm:category=fish, seamark:marine_farm:water_level=submerged, seamark:type=marine_farm, source=NOAA Electronic Navigation Chart US5ME55M",north-america
323758,-67.063427,45.210096,1,24.806001,-66.92841337,45.00839994,NA,"aquaculture=fish, landuse=aquaculture, seamark:marine_farm:category=fish, seamark:marine_farm:water_level=submerged, seamark:type=marine_farm, source=NOAA Electronic Navigation Chart US5ME55M",north-america
323784,-67.069325,45.197967,2,23.808183,-66.92841337,45.00839994,NA,"aquaculture=fish, landuse=aquaculture, seamark:marine_farm:category=fish, seamark:marine_farm:water_level=submerged, seamark:type=marine_farm, source=NOAA Electronic Navigation Chart US5ME55M",north-america
323785,-67.031807,45.196342,2,22.416001,-66.92841337,45.00839994,NA,"aquaculture=fish, landuse=aquaculture, seamark:marine_farm:category=fish, seamark:marine_farm:water_level=submerged, seamark:type=marine_farm, source=NOAA Electronic Navigation Chart US5ME55M",north-america
323807,-66.892329,45.184458,2,19.771067,-66.92841337,45.00839994,NA,"aquaculture=fish, landuse=aquaculture, seamark:marine_farm:category=fish, seamark:marine_farm:water_level=submerged, seamark:type=marine_farm, source=NOAA Electronic Navigation Chart US5ME55M",north-america
323808,-66.771875,45.184496,2,23.126169,-66.92841337,45.00839994,NA,"aquaculture=fish, landuse=aquaculture, seamark:marine_farm:category=fish, seamark:marine_farm:water_level=submerged, seamark:type=marine_farm, source=NOAA Electronic Navigation Chart US5ME55M",north-america
323822,-67.102083,45.177083,2,23.201868,-66.92841337,45.00839994,NA,"aquaculture=fish, landuse=aquaculture, seamark:marine_farm:category=fish, seamark:marine_farm:water_level=submerged, seamark:type=marine_farm, source=NOAA Electronic Navigation Chart US5ME55M",north-america
323827,-66.985904,45.174179,2,18.971348,-66.92841337,45.00839994,NA,"aquaculture=fish, landuse=aquaculture, seamark:marine_farm:category=fish, seamark:marine_farm:water_level=submerged, seamark:type=marine_farm, source=NOAA Electronic Navigation Chart US5ME55M",north-america
323847,-67.094607,45.157901,2,21.148455,-66.92841337,45.00839994,NA,"aquaculture=fish, landuse=aquaculture, seamark:marine_farm:category=fish, seamark:marine_farm:water_level=submerged, seamark:type=marine_farm, source=NOAA Electronic Navigation Chart US5ME55M",north-america
323894,-66.765625,45.127625,2,18.436773,-66.92841337,45.00839994,NA,"aquaculture=fish, landuse=aquaculture, seamark:marine_farm:category=fish, seamark:marine_farm:water_level=submerged, seamark:type=marine_farm, source=NOAA Electronic Navigation Chart US5ME55M",north-america
323942,-67.165702,45.093807,2,20.964493,-66.92841337,45.00839994,NA,"aquaculture=fish, landuse=aquaculture, seamark:marine_farm:category=fish, seamark:marine_farm:water_level=submerged, seamark:type=marine_farm, source=NOAA Electronic Navigation Chart US5ME55M",north-america
323947,-74.040869,45.088383,1,17.347284,-74.04547087,44.9323209,Chateaugay Fish Hatchery,"boundary=protected_area, governance=government_managed, landuse=aquaculture, leisure=nature_reserve, name=Chateaugay Fish Hatchery, ownership=state, protect_class=4, protection_object=species, protection_title=Special Use, related_law=New York State Constitution, Article XIV, source=http://gis.ny.gov/gisdata/inventories/details.cfm?DSID=1114, website=https://www.dec.ny.gov/outdoor/21664.html",north-america
323953,-66.725715,45.086338,2,18.166676,-66.92841337,45.00839994,NA,"aquaculture=fish, landuse=aquaculture, seamark:marine_farm:category=fish, seamark:marine_farm:water_level=submerged, seamark:type=marine_farm, source=NOAA Electronic Navigation Chart US5ME55M",north-america
323960,-73.89402,45.080328,1,20.325175,-74.04547087,44.9323209,Chateaugay Fish Hatchery,"boundary=protected_area, governance=government_managed, landuse=aquaculture, leisure=nature_reserve, name=Chateaugay Fish Hatchery, ownership=state, protect_class=4, protection_object=species, protection_title=Special Use, related_law=New York State Constitution, Article XIV, source=http://gis.ny.gov/gisdata/inventories/details.cfm?DSID=1114, website=https://www.dec.ny.gov/outdoor/21664.html",north-america
460231,-67.530271,48.704327,1,23.961528,-67.36082972,48.88843582,Pisciculture Domaine Diane et J.P. Gagné,"addr:city=Sainte-Félicité, addr:housenumber=50, addr:street=Route de la Longue-Pointe, landuse=aquaculture, name=Pisciculture Domaine Diane et J.P. Gagné",north-america
460252,-67.542963,48.699836,1,24.878827,-67.36082972,48.88843582,Pisciculture Domaine Diane et J.P. Gagné,"addr:city=Sainte-Félicité, addr:housenumber=50, addr:street=Route de la Longue-Pointe, landuse=aquaculture, name=Pisciculture Domaine Diane et J.P. Gagné",north-america
463786,-58.910855,47.821396,2,24.951119,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
463787,-58.875345,47.821141,2,24.895275,-58.88690622,47.59736776,Bait Shed,"landuse=aquaculture, name=Bait Shed",north-america
463791,-58.890174,47.819881,2,24.73256,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
463830,-58.949807,47.80995,2,24.053865,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
463862,-58.886431,47.803847,2,22.951161,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
463894,-58.75018,47.798156,2,24.570449,-58.88690622,47.59736776,Bait Shed,"landuse=aquaculture, name=Bait Shed",north-america
463900,-58.982831,47.797082,2,23.270288,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
463950,-58.834792,47.788126,2,21.567103,-58.88690622,47.59736776,Bait Shed,"landuse=aquaculture, name=Bait Shed",north-america
463975,-58.949505,47.782762,2,21.087424,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
463976,-58.728696,47.782889,2,23.802061,-58.88690622,47.59736776,Bait Shed,"landuse=aquaculture, name=Bait Shed",north-america
464011,-58.746875,47.775359,2,22.408946,-58.88690622,47.59736776,Bait Shed,"landuse=aquaculture, name=Bait Shed",north-america
464023,-58.69066,47.772237,2,24.394796,-58.88690622,47.59736776,Bait Shed,"landuse=aquaculture, name=Bait Shed",north-america
464076,-58.809348,47.761467,2,19.152078,-58.88690622,47.59736776,Bait Shed,"landuse=aquaculture, name=Bait Shed",north-america
464078,-58.989736,47.760689,2,19.641445,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
464093,-58.71408,47.757737,2,22.053086,-58.88690622,47.59736776,Bait Shed,"landuse=aquaculture, name=Bait Shed",north-america
464094,-58.660833,47.75765,2,24.612073,-58.88690622,47.59736776,Bait Shed,"landuse=aquaculture, name=Bait Shed",north-america
464129,-58.874727,47.750467,2,17.046735,-58.88690622,47.59736776,Bait Shed,"landuse=aquaculture, name=Bait Shed",north-america
464139,-58.765088,47.748929,2,19.174147,-58.88690622,47.59736776,Bait Shed,"landuse=aquaculture, name=Bait Shed",north-america
464156,-58.885507,47.746067,2,16.528582,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
464157,-58.982811,47.745301,2,17.862901,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
464161,-58.759246,47.744548,2,18.965637,-58.88690622,47.59736776,Bait Shed,"landuse=aquaculture, name=Bait Shed",north-america
464167,-59.002611,47.743504,2,18.317799,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
464168,-58.636246,47.743907,1,24.896,-58.88690622,47.59736776,Bait Shed,"landuse=aquaculture, name=Bait Shed",north-america
464176,-59.140246,47.741097,2,24.676511,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
464180,-59.116459,47.740787,2,23.319943,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
464181,-59.040107,47.740385,2,19.494936,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
464196,-58.87425,47.736698,2,15.520406,-58.88690622,47.59736776,Bait Shed,"landuse=aquaculture, name=Bait Shed",north-america
464237,-58.874479,47.730071,2,14.783942,-58.88690622,47.59736776,Bait Shed,"landuse=aquaculture, name=Bait Shed",north-america
464241,-59.065419,47.728662,2,19.669571,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
464253,-59.034375,47.727686,2,18.101346,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
464256,-58.62704,47.727452,2,24.293367,-58.88690622,47.59736776,Bait Shed,"landuse=aquaculture, name=Bait Shed",north-america
464266,-58.879833,47.725311,2,14.235125,-58.88690622,47.59736776,Bait Shed,"landuse=aquaculture, name=Bait Shed",north-america
464269,-59.046552,47.724503,2,18.391413,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
464278,-58.910497,47.723977,2,14.155088,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
464291,-59.085372,47.722259,2,20.209812,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
464303,-59.007955,47.719418,2,16.208869,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
464307,-58.671875,47.718695,2,21.044559,-58.88690622,47.59736776,Bait Shed,"landuse=aquaculture, name=Bait Shed",north-america
464323,-59.027742,47.715554,2,16.729065,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
464324,-58.911479,47.715103,2,13.183783,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
464352,-58.610333,47.711297,2,24.333756,-58.88690622,47.59736776,Bait Shed,"landuse=aquaculture, name=Bait Shed",north-america
464370,-59.111366,47.707883,2,20.685336,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
464379,-58.608777,47.705558,2,24.110002,-58.88690622,47.59736776,Bait Shed,"landuse=aquaculture, name=Bait Shed",north-america
464391,-58.756846,47.70295,2,15.273537,-58.88690622,47.59736776,Bait Shed,"landuse=aquaculture, name=Bait Shed",north-america
464401,-59.050859,47.700723,2,16.682841,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
464408,-59.108613,47.699171,2,19.955803,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
464413,-59.081896,47.698805,2,18.312421,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
464428,-58.630928,47.695263,2,22.098943,-58.88690622,47.59736776,Bait Shed,"landuse=aquaculture, name=Bait Shed",north-america
464430,-59.139296,47.694675,2,21.640658,-58.88978957,47.59743534,King's Fish Plant,"landuse=aquaculture, name=King's Fish Plant",north-america
